ts,apf,avoltage,acurrent,awattage,bpf,bvoltage,bcurrent,bwattage
1606970408,845,12159,1280,130,894,12162,1440,156
1606970410,846,12166,1280,131,892,12169,1440,156
1606970412,846,12161,1280,131,895,12164,1440,156
1606970414,848,12173,1280,131,896,12176,1440,156
1606970416,848,12161,1280,131,896,12165,1440,156
1606970418,849,12177,1280,131,893,12180,1440,156
1606970420,849,12164,1280,131,891,12167,1440,155
1606970422,850,12172,1280,131,891,12176,1440,155
1606970424,850,12161,1280,131,890,12164,1440,155
1606970426,850,12166,1280,131,892,12170,1440,156
1606970428,850,12162,1280,131,890,12165,1440,155
1606970430,853,12172,1280,132,893,12175,1440,156
1606970432,851,12165,1280,131,905,12168,1440,158
1606970434,853,12176,1280,132,902,12179,1400,153
1606970436,854,12170,1280,132,900,12173,1400,153
1606970438,855,12179,1280,132,898,12183,1400,152
1606970440,855,12170,1280,132,898,12173,1400,152
1606970442,857,12181,1280,132,898,12184,1400,152
1606970444,857,12174,1280,132,899,12177,1400,152
1606970446,859,12186,1280,133,899,12190,1400,152
1606970448,858,12174,1280,132,884,12177,1440,154
1606970450,857,12181,1280,132,898,12185,1400,152
1606970452,858,12176,1280,132,896,12180,1400,152
1606970454,859,12183,1280,133,894,12186,1400,151
1606970456,856,12167,1280,132,895,12171,1400,152
1606970458,857,12175,1280,132,893,12179,1400,151
1606970460,872,12071,1240,129,897,12075,1400,151
1606970462,874,12084,1240,130,897,12088,1400,151
1606970464,872,12076,1240,129,900,12080,1400,152
1606970466,872,12088,1240,129,898,12091,1400,151
1606970468,870,12076,1240,129,900,12080,1400,152
1606970470,872,12088,1240,129,896,12091,1400,151
1606970472,869,12075,1240,129,894,12078,1400,151
1606970474,868,12081,1240,129,899,12085,1400,151
1606970476,867,12073,1240,129,892,12076,1400,150
1606970478,868,12085,1240,129,896,12088,1400,151
1606970480,867,12075,1240,129,892,12078,1400,150
1606970482,867,12087,1240,129,897,12090,1400,151
1606970484,865,12075,1240,128,891,12078,1400,150
1606970486,866,12084,1240,129,894,12087,1400,151
1606970488,865,12075,1240,128,891,12078,1400,150
1606970490,866,12078,1240,129,898,12082,1400,151
1606970492,864,12077,1240,128,898,12080,1400,151
1606970494,864,12074,1240,128,886,12078,1440,153
1606970496,865,12082,1240,128,889,12085,1440,154
1606970498,865,12163,1240,129,889,12166,1440,155
1606970500,865,12174,1240,129,882,12178,1440,154
1606970502,864,12161,1240,129,893,12164,1400,151
1606970504,866,12180,1240,130,880,12184,1440,154
1606970506,865,12168,1240,129,889,12171,1400,151
1606970508,865,12173,1240,129,892,12177,1400,151
1606970510,864,12164,1240,129,890,12168,1400,151
1606970512,866,12176,1240,129,891,12179,1400,151
1606970514,864,12169,1240,129,885,12172,1440,154
1606970516,866,12181,1240,130,892,12184,1400,151
1606970518,864,12170,1240,129,891,12173,1400,151
1606970520,866,12185,1240,130,892,12189,1400,151
1606970522,864,12172,1240,129,890,12176,1400,151
1606970524,866,12178,1240,130,888,12181,1400,150
1606970526,864,12175,1240,129,885,12179,1280,137
1606970528,866,12186,1240,130,883,12190,1280,137
1606970530,865,12175,1240,129,884,12179,1280,137
1606970532,865,12182,1240,130,886,12186,1280,137
1606970534,866,12173,1240,129,886,12177,1280,137
1606970536,866,12182,1240,130,884,12186,1280,137
1606970538,866,12173,1240,129,884,12176,1280,137
1606970540,866,12182,1240,130,879,12186,1280,136
1606970542,865,12174,1240,129,878,12177,1280,136
1606970544,866,12183,1240,130,878,12186,1280,136
1606970546,853,12179,1280,132,878,12182,1280,136
1606970548,874,12184,1320,139,883,12187,1280,136
1606970550,879,12179,1600,170,882,12183,1280,136
1606970552,906,12189,1640,180,883,12193,1280,137
1606970554,871,12177,1280,135,894,12181,1240,134
1606970556,868,12187,1280,134,893,12191,1240,134
1606970558,868,12180,1280,134,891,12183,1240,134
1606970560,870,12187,1280,134,891,12190,1240,134
1606970562,869,12179,1280,134,893,12182,1240,134
1606970564,870,12186,1280,134,893,12189,1240,134
1606970566,874,12073,1280,134,883,12077,1280,135
1606970568,876,12087,1280,134,884,12091,1280,136
1606970570,867,12088,1280,133,900,12092,1240,134
1606970572,869,12093,1280,133,889,12096,1240,132
1606970574,876,12084,1280,134,896,12087,1240,133
1606970576,869,12093,1280,133,885,12097,1240,132
1606970578,875,12075,1280,134,892,12079,1240,132
1606970580,876,12093,1280,134,885,12096,1240,131
1606970582,876,12083,1280,134,900,12087,1240,134
1606970584,876,12092,1280,134,887,12095,1240,132
1606970586,876,12088,1280,134,897,12091,1240,133
1606970588,878,12094,1280,135,888,12098,1240,133
1606970590,876,12086,1280,134,896,12090,1240,133
1606970592,877,12084,1280,135,894,12088,1240,133
1606970594,876,12094,1280,134,885,12097,1240,132
1606970596,875,12084,1280,134,891,12088,1240,132
1606970598,876,12091,1280,134,885,12095,1240,131
1606970600,877,12099,1280,135,886,12102,1240,132
1606970602,869,12165,1280,134,889,12169,1240,133
1606970604,869,12176,1280,134,885,12180,1240,133
1606970606,870,12184,1280,134,882,12188,1240,133
1606970608,869,12178,1280,134,885,12181,1240,133
1606970610,871,12189,1280,135,891,12193,1240,134
1606970612,869,12176,1280,134,890,12179,1240,134
1606970614,869,12183,1280,134,875,12186,1280,135
1606970616,869,12181,1280,134,875,12185,1280,135
1606970618,871,12200,1280,135,882,12204,1280,137
1606970620,869,12181,1280,134,878,12184,1280,136
1606970622,869,12183,1280,134,877,12187,1280,135
1606970624,869,12176,1280,134,875,12179,1280,135
1606970626,869,12185,1280,134,872,12189,1280,136
1606970628,867,12171,1280,134,871,12174,1280,135
1606970630,867,12176,1280,134,873,12180,1280,135
1606970632,868,12171,1280,134,873,12175,1280,135
1606970634,869,12183,1280,134,873,12187,1280,135
1606970636,869,12180,1280,134,871,12185,1280,135
1606970638,869,12192,1280,135,874,12195,1280,136
1606970640,869,12183,1280,134,871,12186,1280,135
1606970642,870,12190,1280,135,878,12193,1280,136
1606970644,869,12178,1280,134,879,12181,1280,136
1606970646,869,12186,1280,134,870,12190,1280,135
1606970648,869,12177,1280,134,870,12181,1280,134
1606970650,870,12191,1280,135,869,12195,1280,135
1606970652,869,12183,1280,134,873,12187,1280,135
1606970654,869,12188,1280,135,874,12192,1280,136
1606970656,869,12181,1280,134,873,12185,1280,135
1606970658,869,12191,1280,135,869,12194,1280,135
1606970660,870,12186,1280,134,872,12190,1280,136
1606970662,869,12187,1280,134,888,12191,1240,134
1606970664,867,12171,1280,134,887,12174,1240,133
1606970666,869,12185,1280,134,870,12189,1280,135
1606970668,869,12177,1280,134,885,12180,1240,133
1606970670,871,12191,1280,135,871,12194,1280,135
1606970672,876,12095,1280,134,883,12098,1240,132
1606970674,876,12092,1280,134,892,12095,1240,132
1606970676,875,12081,1280,134,888,12085,1240,132
1606970678,876,12091,1280,134,888,12095,1240,132
1606970680,875,12080,1280,134,887,12083,1240,132
1606970682,876,12091,1280,134,888,12095,1240,132
1606970684,875,12083,1280,134,887,12086,1240,132
1606970686,876,12090,1280,134,889,12093,1240,132
1606970688,875,12075,1280,134,889,12079,1240,132
1606970690,875,12091,1280,134,873,12094,1240,130
1606970692,875,12085,1280,134,887,12088,1240,132
1606970694,876,12096,1280,134,889,12100,1240,133
1606970696,876,12096,1280,134,888,12100,1240,133
1606970698,874,12080,1280,134,886,12084,1240,132
1606970700,876,12096,1280,134,886,12099,1240,132
1606970702,875,12088,1280,134,882,12092,1240,131
1606970704,875,12095,1280,134,891,12098,1240,133
1606970706,875,12087,1280,134,888,12090,1240,132
1606970708,876,12096,1280,134,890,12099,1240,133
1606970710,867,12181,1280,134,875,12185,1240,132
1606970712,869,12194,1280,135,878,12198,1240,132
1606970714,867,12185,1280,134,877,12189,1240,132
1606970716,869,12196,1280,135,895,12199,1200,130
1606970718,869,12187,1280,134,892,12191,1200,130
1606970720,868,12185,1280,134,891,12188,1200,130
1606970722,867,12182,1280,134,875,12185,1240,132
1606970724,868,12194,1280,135,876,12198,1240,132
1606970726,867,12179,1280,134,876,12183,1240,132
1606970728,869,12189,1280,135,875,12192,1240,132
1606970730,865,12180,1280,134,874,12184,1240,131
1606970732,868,12193,1280,135,890,12196,1200,129
1606970734,866,12181,1280,134,879,12185,1240,132
1606970736,867,12193,1280,135,877,12197,1240,132
1606970738,866,12187,1280,134,882,12190,1240,133
1606970740,868,12198,1280,135,879,12201,1240,132
1606970742,865,12185,1280,134,883,12189,1240,133
1606970744,866,12193,1280,135,878,12196,1240,132
1606970746,865,12181,1280,134,873,12184,1240,131
1606970748,867,12189,1280,135,877,12193,1240,132
1606970750,866,12178,1280,134,877,12181,1240,132
1606970752,872,12169,1280,135,879,12172,1240,131
1606970754,873,12167,1280,135,875,12170,1240,131
1606970756,873,12179,1280,135,877,12182,1240,132
1606970758,871,12169,1280,135,879,12172,1240,131
1606970760,865,12181,1280,134,879,12184,1240,132
1606970762,872,12165,1280,135,871,12169,1240,130
1606970764,873,12176,1280,135,872,12179,1240,131
1606970766,873,12166,1280,135,873,12170,1240,130
1606970768,873,12172,1280,135,877,12176,1240,131
1606970770,873,12172,1280,135,871,12176,1240,130
1606970772,873,12179,1280,135,874,12182,1240,131
1606970774,871,12169,1280,135,879,12172,1240,131
1606970776,872,12174,1280,135,878,12177,1240,131
1606970778,868,12072,1280,133,883,12075,1240,131
1606970780,870,12081,1280,133,879,12085,1240,130
1606970782,868,12068,1280,133,883,12072,1240,131
1606970784,868,12076,1280,133,882,12080,1240,131
1606970786,868,12071,1280,133,880,12075,1240,131
1606970788,869,12080,1280,133,880,12084,1240,131
1606970790,868,12075,1280,133,883,12078,1240,131
1606970792,870,12087,1280,133,884,12091,1240,131
1606970794,868,12076,1280,133,878,12079,1240,130
1606970796,868,12084,1280,133,884,12087,1200,128
1606970798,869,12075,1280,133,892,12079,1200,128
1606970800,868,12070,1280,133,893,12073,1200,128
1606970802,868,12078,1280,133,893,12082,1200,128
1606970804,868,12078,1280,133,893,12082,1200,128
1606970806,869,12085,1280,133,882,12089,1200,127
1606970808,868,12075,1280,133,877,12078,1240,130
1606970810,869,12089,1280,133,877,12093,1240,130
1606970812,868,12079,1280,133,876,12082,1240,130
1606970814,871,12173,1280,135,888,12176,1200,129
1606970816,871,12168,1280,135,881,12172,1200,128
1606970818,871,12177,1280,135,886,12180,1200,129
1606970820,869,12163,1280,134,882,12166,1200,127
1606970822,871,12174,1280,135,887,12178,1200,129
1606970824,869,12168,1280,134,884,12171,1200,129
1606970826,871,12180,1280,135,888,12183,1200,129
1606970828,870,12169,1280,134,883,12172,1200,128
1606970830,870,12178,1280,134,880,12182,1200,128
1606970832,869,12164,1280,134,881,12167,1200,128
1606970834,869,12173,1280,134,882,12177,1200,128
1606970836,870,12167,1280,134,881,12170,1200,128
1606970838,870,12183,1280,134,881,12186,1200,128
1606970840,870,12170,1280,134,881,12173,1200,128
1606970842,871,12181,1280,135,885,12185,1200,129
1606970844,869,12166,1280,134,883,12169,1200,128
1606970846,870,12184,1280,134,881,12188,1200,128
1606970848,868,12171,1280,134,882,12174,1200,128
1606970850,869,12180,1280,134,881,12184,1200,128
1606970852,868,12175,1280,134,880,12179,1200,128
1606970854,869,12181,1280,134,877,12184,1200,128
1606970856,869,12174,1280,134,874,12177,1240,131
1606970858,870,12186,1280,134,880,12190,1240,132
1606970860,869,12175,1280,134,870,12178,1240,131
1606970862,869,12181,1280,134,877,12184,1240,132
1606970864,868,12171,1280,134,879,12175,1240,131
1606970866,866,12180,1240,130,877,12183,1240,132
1606970868,866,12172,1240,129,877,12175,1240,131
1606970870,866,12176,1240,129,876,12180,1240,132
1606970872,867,12177,1240,130,876,12181,1240,132
1606970874,867,12182,1240,130,870,12185,1240,131
1606970876,866,12175,1240,129,875,12179,1240,132
1606970878,867,12183,1240,130,869,12186,1240,131
1606970880,867,12181,1240,130,872,12185,1240,131
1606970882,866,12180,1240,130,873,12183,1240,131
1606970884,866,12170,1240,129,873,12174,1240,130
1606970886,866,12184,1240,130,874,12188,1240,131
1606970888,863,12073,1240,128,881,12077,1240,131
1606970890,864,12088,1240,128,879,12091,1240,130
1606970892,865,12085,1240,128,881,12089,1240,131
1606970894,864,12093,1240,128,884,12097,1240,132
1606970896,863,12082,1240,128,881,12086,1240,131
1606970898,866,12094,1240,129,878,12096,1240,130
1606970900,864,12089,1240,128,877,12092,1240,130
1606970902,864,12084,1240,128,879,12087,1240,130
1606970904,865,12094,1240,128,877,12097,1240,131
1606970906,864,12083,1240,128,875,12086,1240,130
1606970908,866,12092,1240,129,875,12095,1240,130
1606970910,864,12082,1240,128,882,12086,1240,131
1606970912,865,12090,1240,128,883,12094,1240,131
1606970914,863,12078,1240,128,877,12081,1240,130
1606970916,865,12093,1240,128,871,12096,1200,126
1606970918,864,12084,1240,128,874,12087,1200,126
1606970920,863,12087,1240,128,875,12091,1200,126
1606970922,863,12075,1240,128,883,12079,1200,127
1606970924,864,12090,1240,128,890,12093,1200,129
1606970926,866,12176,1240,129,879,12179,1200,128
1606970928,866,12184,1240,130,877,12187,1200,128
1606970930,866,12177,1240,129,876,12181,1200,127
1606970932,867,12186,1240,130,875,12190,1200,127
1606970934,865,12175,1240,129,879,12179,1200,128
1606970936,866,12184,1240,130,884,12187,1200,129
1606970938,864,12163,1240,129,882,12167,1200,128
1606970940,865,12178,1240,130,884,12181,1200,129
1606970942,864,12171,1240,129,877,12175,1200,128
1606970944,866,12182,1240,130,878,12186,1200,128
1606970946,864,12167,1240,129,878,12171,1200,128
1606970948,866,12181,1240,130,887,12185,1200,129
1606970950,865,12175,1240,129,884,12179,1200,129
1606970952,866,12181,1240,130,884,12185,1200,129
1606970954,865,12171,1240,129,877,12175,1200,128
1606970956,866,12183,1240,130,881,12186,1200,128
1606970958,864,12172,1240,129,880,12175,1200,128
1606970960,865,12183,1240,130,876,12186,1200,127
1606970962,864,12169,1240,129,877,12172,1200,128
1606970964,864,12175,1240,129,877,12179,1200,128
1606970966,864,12167,1240,129,882,12170,1200,128
1606970968,865,12176,1240,129,882,12180,1200,128
1606970970,865,12169,1240,129,883,12173,1200,128
1606970972,864,12177,1240,129,880,12181,1200,128
1606970974,864,12166,1240,129,872,12169,1200,127
1606970976,864,12176,1240,129,867,12179,1240,130
1606970978,864,12178,1240,130,877,12181,1240,132
1606970980,866,12181,1240,130,870,12185,1240,131
1606970982,863,12163,1240,129,869,12166,1240,130
1606970984,864,12172,1240,129,870,12175,1240,130
1606970986,863,12162,1240,129,866,12166,1240,129
1606970988,864,12176,1240,129,867,12179,1240,130
1606970990,862,12162,1240,129,884,12165,1200,128
1606970992,738,12166,520,46,866,12169,1240,129
1606970994,788,12162,400,37,868,12166,1240,130
1606970996,782,12165,400,37,966,12168,2360,277
1606970998,782,12153,400,37,961,12156,2360,274
1606971000,771,12066,400,37,968,12069,2360,274
1606971002,771,12062,400,37,966,12066,2360,274
1606971004,769,12060,400,36,968,12063,2360,274
1606971006,769,12070,400,36,967,12073,2360,274
1606971008,767,12057,400,36,966,12060,2360,274
1606971010,769,12068,400,36,967,12072,2360,274
1606971012,769,12062,400,36,967,12065,2360,274
1606971014,769,12071,400,36,969,12075,2360,275
1606971016,767,12061,400,36,968,12065,2360,274
1606971018,767,12068,400,36,965,12071,2360,274
1606971020,767,12060,400,36,966,12064,2360,274
1606971022,769,12075,400,36,962,12078,2360,274
1606971024,767,12065,400,36,966,12068,2360,274
1606971026,767,12068,400,36,966,12071,2360,274
1606971028,765,12060,400,36,966,12064,2360,274
1606971030,765,12073,400,36,968,12076,2360,274
1606971032,765,12067,400,36,967,12071,2360,274
1606971034,765,12076,400,36,962,12080,2360,274
1606971036,769,12082,400,36,969,12086,2320,271
1606971038,775,12164,400,37,967,12168,2320,272
1606971040,775,12158,400,37,966,12162,2320,272
1606971042,775,12174,400,37,969,12177,2320,273
1606971044,775,12158,400,37,968,12162,2320,272
1606971046,775,12169,400,37,969,12173,2320,273
1606971048,775,12157,400,37,968,12160,2320,272
1606971050,775,12174,400,37,970,12177,2320,273
1606971052,773,12160,400,37,968,12163,2320,272
1606971054,773,12173,400,37,968,12176,2320,272
1606971056,773,12165,400,37,967,12169,2320,272
1606971058,773,12169,400,37,968,12173,2320,272
1606971060,773,12162,400,37,967,12165,2320,272
1606971062,775,12171,400,37,969,12173,2320,273
1606971064,773,12164,400,37,969,12167,2320,273
1606971066,773,12170,400,37,968,12173,2320,272
1606971068,773,12165,400,37,969,12168,2320,273
1606971070,773,12171,400,37,968,12174,2320,272
1606971072,773,12165,400,37,966,12169,2320,272
1606971074,773,12177,400,37,968,12180,2320,272
1606971076,771,12168,400,37,968,12172,2320,272
1606971078,771,12173,400,37,969,12176,2320,273
1606971080,771,12164,400,37,967,12167,2320,272
1606971082,771,12170,400,37,970,12174,2320,273
1606971084,769,12159,400,36,967,12162,2320,272
1606971086,771,12166,400,37,967,12169,2320,272
1606971088,771,12161,400,37,965,12164,2320,272
1606971090,771,12172,400,37,967,12176,2320,272
1606971092,769,12162,400,36,967,12166,2320,272
1606971094,769,12165,400,36,968,12168,2320,272
1606971096,769,12161,400,36,964,12165,2360,276
1606971098,769,12176,400,36,967,12180,2360,277
1606971100,769,12161,400,36,966,12165,2360,277
1606971102,767,12161,400,36,962,12165,2360,276
1606971104,767,12156,400,36,963,12159,2360,275
1606971106,769,12168,400,36,963,12172,2360,276
1606971108,769,12171,400,36,963,12175,2360,276
1606971110,767,12159,400,36,963,12163,2360,276
1606971112,756,12060,400,36,955,12064,2440,280
1606971114,756,12055,400,36,951,12059,2440,279
1606971116,756,12066,400,36,969,12070,2400,280
1606971118,756,12062,400,36,968,12065,2400,279
1606971120,756,12073,400,36,959,12077,2400,277
1606971122,756,12060,400,36,958,12064,2400,276
1606971124,756,12075,400,36,960,12079,2400,277
1606971126,756,12064,400,36,959,12067,2400,277
1606971128,756,12072,400,36,960,12076,2400,277
1606971130,754,12063,400,36,962,12066,2400,278
1606971132,754,12078,400,36,962,12081,2400,278
1606971134,754,12070,400,36,964,12074,2400,278
